id,Datum,Warengruppe,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,FerienSH,Feiertag,Weihnachtsmarkt,Temperatur,Wochenende,Jahreszeit_Temperatur_1Hoch,Jahreszeit_Temperatur_1Mittel,Jahreszeit_Temperatur_1Niedrig,Jahreszeit_Temperatur_2Hoch,Jahreszeit_Temperatur_2Mittel,Jahreszeit_Temperatur_3Hoch,Jahreszeit_Temperatur_3Mittel,Jahreszeit_Temperatur_3Niedrig,Jahreszeit_Temperatur_4Mittel,Jahreszeit_Temperatur_4Niedrig,Umsatz
1810285.0,2018-10-28,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5.5875,1,0,0,0,0,0,0,0,1,0,0,311.4665225
1810291.0,2018-10-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.3625,0,0,0,0,0,0,0,0,1,0,0,99.9527599
1810292.0,2018-10-29,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.3625,0,0,0,0,0,0,0,0,1,0,0,389.812761
1810293.0,2018-10-29,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7.3625,0,0,0,0,0,0,0,0,1,0,0,142.753675
1810294.0,2018-10-29,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.3625,0,0,0,0,0,0,0,0,1,0,0,68.0042819
1810295.0,2018-10-29,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7.3625,0,0,0,0,0,0,0,0,1,0,0,259.061167
1810301.0,2018-10-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.6375,0,0,0,0,0,0,0,1,0,0,0,99.9527599
1810302.0,2018-10-30,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.6375,0,0,0,0,0,0,0,1,0,0,0,389.812761
1810303.0,2018-10-30,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10.6375,0,0,0,0,0,0,0,1,0,0,0,142.753675
1810304.0,2018-10-30,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,10.6375,0,0,0,0,0,0,0,1,0,0,0,68.0042819
1810305.0,2018-10-30,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10.6375,0,0,0,0,0,0,0,1,0,0,0,259.061167
1811011.0,2018-11-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11.725,0,0,0,0,0,0,0,1,0,0,0,140.1358375
1811012.0,2018-11-01,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11.725,0,0,0,0,0,0,0,1,0,0,0,429.9958386
1811013.0,2018-11-01,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,11.725,0,0,0,0,0,0,0,1,0,0,0,182.93675259999998
1811014.0,2018-11-01,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,11.725,0,0,0,0,0,0,0,1,0,0,0,108.18735949999999
1811015.0,2018-11-01,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,11.725,0,0,0,0,0,0,0,1,0,0,0,299.2442446
1811016.0,2018-11-01,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,11.725,0,0,0,0,0,0,0,1,0,0,0,115.5538477
1811021.0,2018-11-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.675,0,0,0,0,0,0,0,1,0,0,0,140.1358375
1811022.0,2018-11-02,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.675,0,0,0,0,0,0,0,1,0,0,0,429.9958386
1811023.0,2018-11-02,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,10.675,0,0,0,0,0,0,0,1,0,0,0,182.93675259999998
1811024.0,2018-11-02,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,10.675,0,0,0,0,0,0,0,1,0,0,0,108.18735949999999
1811025.0,2018-11-02,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,10.675,0,0,0,0,0,0,0,1,0,0,0,299.2442446
1811026.0,2018-11-02,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,10.675,0,0,0,0,0,0,0,1,0,0,0,115.5538477
1811031.0,2018-11-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.7,1,0,0,0,0,0,0,0,1,0,0,192.54119300000002
1811032.0,2018-11-03,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.7,1,0,0,0,0,0,0,0,1,0,0,482.4011941
1811033.0,2018-11-03,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,8.7,1,0,0,0,0,0,0,0,1,0,0,235.3421081
1811034.0,2018-11-03,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,8.7,1,0,0,0,0,0,0,0,1,0,0,160.592715
1811035.0,2018-11-03,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,8.7,1,0,0,0,0,0,0,0,1,0,0,351.64960010000004
1811036.0,2018-11-03,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,8.7,1,0,0,0,0,0,0,0,1,0,0,167.9592032
1811041.0,2018-11-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.225,1,0,0,0,0,0,0,0,1,0,0,192.54119300000002
1811042.0,2018-11-04,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.225,1,0,0,0,0,0,0,0,1,0,0,482.4011941
1811043.0,2018-11-04,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,8.225,1,0,0,0,0,0,0,0,1,0,0,235.3421081
1811044.0,2018-11-04,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,8.225,1,0,0,0,0,0,0,0,1,0,0,160.592715
1811045.0,2018-11-04,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,8.225,1,0,0,0,0,0,0,0,1,0,0,351.64960010000004
1811046.0,2018-11-04,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,8.225,1,0,0,0,0,0,0,0,1,0,0,167.9592032
1811051.0,2018-11-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.4125,0,0,0,0,0,0,0,1,0,0,0,140.1358375
1811052.0,2018-11-05,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.4125,0,0,0,0,0,0,0,1,0,0,0,429.9958386
1811053.0,2018-11-05,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,10.4125,0,0,0,0,0,0,0,1,0,0,0,182.93675259999998
1811054.0,2018-11-05,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,10.4125,0,0,0,0,0,0,0,1,0,0,0,108.18735949999999
1811055.0,2018-11-05,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,10.4125,0,0,0,0,0,0,0,1,0,0,0,299.2442446
1811056.0,2018-11-05,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,10.4125,0,0,0,0,0,0,0,1,0,0,0,115.5538477
1811061.0,2018-11-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.5375,0,0,0,0,0,0,0,0,1,0,0,140.1358375
1811062.0,2018-11-06,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.5375,0,0,0,0,0,0,0,0,1,0,0,429.9958386
1811063.0,2018-11-06,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,8.5375,0,0,0,0,0,0,0,0,1,0,0,182.93675259999998
1811064.0,2018-11-06,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,8.5375,0,0,0,0,0,0,0,0,1,0,0,108.18735949999999
1811065.0,2018-11-06,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,8.5375,0,0,0,0,0,0,0,0,1,0,0,299.2442446
1811066.0,2018-11-06,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,8.5375,0,0,0,0,0,0,0,0,1,0,0,115.5538477
1811071.0,2018-11-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11.0875,0,0,0,0,0,0,0,1,0,0,0,140.1358375
1811072.0,2018-11-07,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11.0875,0,0,0,0,0,0,0,1,0,0,0,429.9958386
1811073.0,2018-11-07,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,11.0875,0,0,0,0,0,0,0,1,0,0,0,182.93675259999998
1811074.0,2018-11-07,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,11.0875,0,0,0,0,0,0,0,1,0,0,0,108.18735949999999
1811075.0,2018-11-07,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,11.0875,0,0,0,0,0,0,0,1,0,0,0,299.2442446
1811076.0,2018-11-07,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,11.0875,0,0,0,0,0,0,0,1,0,0,0,115.5538477
1811081.0,2018-11-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11.625,0,0,0,0,0,0,0,1,0,0,0,140.1358375
1811082.0,2018-11-08,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11.625,0,0,0,0,0,0,0,1,0,0,0,429.9958386
1811083.0,2018-11-08,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,11.625,0,0,0,0,0,0,0,1,0,0,0,182.93675259999998
1811084.0,2018-11-08,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,11.625,0,0,0,0,0,0,0,1,0,0,0,108.18735949999999
1811085.0,2018-11-08,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,11.625,0,0,0,0,0,0,0,1,0,0,0,299.2442446
1811086.0,2018-11-08,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,11.625,0,0,0,0,0,0,0,1,0,0,0,115.5538477
1811091.0,2018-11-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.3,0,0,0,0,0,0,0,0,1,0,0,140.1358375
1811092.0,2018-11-09,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.3,0,0,0,0,0,0,0,0,1,0,0,429.9958386
1811093.0,2018-11-09,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,9.3,0,0,0,0,0,0,0,0,1,0,0,182.93675259999998
1811094.0,2018-11-09,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,9.3,0,0,0,0,0,0,0,0,1,0,0,108.18735949999999
1811095.0,2018-11-09,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,9.3,0,0,0,0,0,0,0,0,1,0,0,299.2442446
1811096.0,2018-11-09,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,9.3,0,0,0,0,0,0,0,0,1,0,0,115.5538477
1811101.0,2018-11-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11.425,1,0,0,0,0,0,0,1,0,0,0,192.54119300000002
1811102.0,2018-11-10,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11.425,1,0,0,0,0,0,0,1,0,0,0,482.4011941
1811103.0,2018-11-10,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,11.425,1,0,0,0,0,0,0,1,0,0,0,235.3421081
1811104.0,2018-11-10,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,11.425,1,0,0,0,0,0,0,1,0,0,0,160.592715
1811105.0,2018-11-10,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,11.425,1,0,0,0,0,0,0,1,0,0,0,351.64960010000004
1811106.0,2018-11-10,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,11.425,1,0,0,0,0,0,0,1,0,0,0,167.9592032
1811111.0,2018-11-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12.2375,1,0,0,0,0,0,0,1,0,0,0,192.54119300000002
1811112.0,2018-11-11,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12.2375,1,0,0,0,0,0,0,1,0,0,0,482.4011941
1811113.0,2018-11-11,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,12.2375,1,0,0,0,0,0,0,1,0,0,0,235.3421081
1811114.0,2018-11-11,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,12.2375,1,0,0,0,0,0,0,1,0,0,0,160.592715
1811115.0,2018-11-11,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,12.2375,1,0,0,0,0,0,0,1,0,0,0,351.64960010000004
1811116.0,2018-11-11,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,12.2375,1,0,0,0,0,0,0,1,0,0,0,167.9592032
1811121.0,2018-11-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.5375,0,0,0,0,0,0,0,1,0,0,0,140.1358375
1811122.0,2018-11-12,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.5375,0,0,0,0,0,0,0,1,0,0,0,429.9958386
1811123.0,2018-11-12,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,10.5375,0,0,0,0,0,0,0,1,0,0,0,182.93675259999998
1811124.0,2018-11-12,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,10.5375,0,0,0,0,0,0,0,1,0,0,0,108.18735949999999
1811125.0,2018-11-12,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,10.5375,0,0,0,0,0,0,0,1,0,0,0,299.2442446
1811126.0,2018-11-12,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,10.5375,0,0,0,0,0,0,0,1,0,0,0,115.5538477
1811131.0,2018-11-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.325,0,0,0,0,0,0,0,1,0,0,0,140.1358375
1811132.0,2018-11-13,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.325,0,0,0,0,0,0,0,1,0,0,0,429.9958386
1811133.0,2018-11-13,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,10.325,0,0,0,0,0,0,0,1,0,0,0,182.93675259999998
1811134.0,2018-11-13,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,10.325,0,0,0,0,0,0,0,1,0,0,0,108.18735949999999
1811135.0,2018-11-13,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,10.325,0,0,0,0,0,0,0,1,0,0,0,299.2442446
1811136.0,2018-11-13,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,10.325,0,0,0,0,0,0,0,1,0,0,0,115.5538477
1811141.0,2018-11-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.4375,0,0,0,0,0,0,0,0,1,0,0,140.1358375
1811142.0,2018-11-14,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.4375,0,0,0,0,0,0,0,0,1,0,0,429.9958386
1811143.0,2018-11-14,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,8.4375,0,0,0,0,0,0,0,0,1,0,0,182.93675259999998
1811144.0,2018-11-14,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,8.4375,0,0,0,0,0,0,0,0,1,0,0,108.18735949999999
1811145.0,2018-11-14,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,8.4375,0,0,0,0,0,0,0,0,1,0,0,299.2442446
1811146.0,2018-11-14,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,8.4375,0,0,0,0,0,0,0,0,1,0,0,115.5538477
1811151.0,2018-11-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.35,0,0,0,0,0,0,0,1,0,0,0,140.1358375
1811152.0,2018-11-15,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.35,0,0,0,0,0,0,0,1,0,0,0,429.9958386
1811153.0,2018-11-15,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,10.35,0,0,0,0,0,0,0,1,0,0,0,182.93675259999998
1811154.0,2018-11-15,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,10.35,0,0,0,0,0,0,0,1,0,0,0,108.18735949999999
1811155.0,2018-11-15,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,10.35,0,0,0,0,0,0,0,1,0,0,0,299.2442446
1811156.0,2018-11-15,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,10.35,0,0,0,0,0,0,0,1,0,0,0,115.5538477
1811161.0,2018-11-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.2625,0,0,0,0,0,0,0,0,1,0,0,140.1358375
1811162.0,2018-11-16,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.2625,0,0,0,0,0,0,0,0,1,0,0,429.9958386
1811163.0,2018-11-16,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,8.2625,0,0,0,0,0,0,0,0,1,0,0,182.93675259999998
1811164.0,2018-11-16,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,8.2625,0,0,0,0,0,0,0,0,1,0,0,108.18735949999999
1811165.0,2018-11-16,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,8.2625,0,0,0,0,0,0,0,0,1,0,0,299.2442446
1811166.0,2018-11-16,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,8.2625,0,0,0,0,0,0,0,0,1,0,0,115.5538477
1811171.0,2018-11-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,5.375,1,0,0,0,0,0,0,0,1,0,0,192.54119300000002
1811172.0,2018-11-17,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,5.375,1,0,0,0,0,0,0,0,1,0,0,482.4011941
1811173.0,2018-11-17,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,5.375,1,0,0,0,0,0,0,0,1,0,0,235.3421081
1811174.0,2018-11-17,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,5.375,1,0,0,0,0,0,0,0,1,0,0,160.592715
1811175.0,2018-11-17,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,5.375,1,0,0,0,0,0,0,0,1,0,0,351.64960010000004
1811176.0,2018-11-17,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,5.375,1,0,0,0,0,0,0,0,1,0,0,167.9592032
1811181.0,2018-11-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6.75,1,0,0,0,0,0,0,0,1,0,0,192.54119300000002
1811182.0,2018-11-18,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6.75,1,0,0,0,0,0,0,0,1,0,0,482.4011941
1811183.0,2018-11-18,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,6.75,1,0,0,0,0,0,0,0,1,0,0,235.3421081
1811184.0,2018-11-18,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,6.75,1,0,0,0,0,0,0,0,1,0,0,160.592715
1811185.0,2018-11-18,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,6.75,1,0,0,0,0,0,0,0,1,0,0,351.64960010000004
1811186.0,2018-11-18,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,6.75,1,0,0,0,0,0,0,0,1,0,0,167.9592032
1811191.0,2018-11-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,5.775,0,0,0,0,0,0,0,0,1,0,0,140.1358375
1811192.0,2018-11-19,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,5.775,0,0,0,0,0,0,0,0,1,0,0,429.9958386
1811193.0,2018-11-19,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,5.775,0,0,0,0,0,0,0,0,1,0,0,182.93675259999998
1811194.0,2018-11-19,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,5.775,0,0,0,0,0,0,0,0,1,0,0,108.18735949999999
1811195.0,2018-11-19,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,5.775,0,0,0,0,0,0,0,0,1,0,0,299.2442446
1811196.0,2018-11-19,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,5.775,0,0,0,0,0,0,0,0,1,0,0,115.5538477
1811201.0,2018-11-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.725,0,0,0,0,0,0,0,0,1,0,0,99.9527599
1811202.0,2018-11-20,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.725,0,0,0,0,0,0,0,0,1,0,0,389.812761
1811203.0,2018-11-20,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.725,0,0,0,0,0,0,0,0,1,0,0,142.753675
1811204.0,2018-11-20,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.725,0,0,0,0,0,0,0,0,1,0,0,68.0042819
1811205.0,2018-11-20,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4.725,0,0,0,0,0,0,0,0,1,0,0,259.061167
1811206.0,2018-11-20,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4.725,0,0,0,0,0,0,0,0,1,0,0,75.3707701
1811211.0,2018-11-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.05,0,0,0,0,0,0,0,0,1,0,0,99.9527599
1811212.0,2018-11-21,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.05,0,0,0,0,0,0,0,0,1,0,0,389.812761
1811213.0,2018-11-21,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.05,0,0,0,0,0,0,0,0,1,0,0,142.753675
1811214.0,2018-11-21,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.05,0,0,0,0,0,0,0,0,1,0,0,68.0042819
1811215.0,2018-11-21,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3.05,0,0,0,0,0,0,0,0,1,0,0,259.061167
1811216.0,2018-11-21,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.05,0,0,0,0,0,0,0,0,1,0,0,75.3707701
1811221.0,2018-11-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5125,0,0,0,0,0,0,0,0,1,0,0,99.9527599
1811222.0,2018-11-22,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5125,0,0,0,0,0,0,0,0,1,0,0,389.812761
1811223.0,2018-11-22,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5125,0,0,0,0,0,0,0,0,1,0,0,142.753675
1811224.0,2018-11-22,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.5125,0,0,0,0,0,0,0,0,1,0,0,68.0042819
1811225.0,2018-11-22,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.5125,0,0,0,0,0,0,0,0,1,0,0,259.061167
1811226.0,2018-11-22,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.5125,0,0,0,0,0,0,0,0,1,0,0,75.3707701
1811231.0,2018-11-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8875,0,0,0,0,0,0,0,0,1,0,0,99.9527599
1811232.0,2018-11-23,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8875,0,0,0,0,0,0,0,0,1,0,0,389.812761
1811233.0,2018-11-23,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.8875,0,0,0,0,0,0,0,0,1,0,0,142.753675
1811234.0,2018-11-23,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.8875,0,0,0,0,0,0,0,0,1,0,0,68.0042819
1811235.0,2018-11-23,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.8875,0,0,0,0,0,0,0,0,1,0,0,259.061167
1811236.0,2018-11-23,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.8875,0,0,0,0,0,0,0,0,1,0,0,75.3707701
1811241.0,2018-11-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.025,1,0,0,0,0,0,0,0,1,0,0,152.3581154
1811242.0,2018-11-24,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.025,1,0,0,0,0,0,0,0,1,0,0,442.2181165
1811243.0,2018-11-24,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.025,1,0,0,0,0,0,0,0,1,0,0,195.15903049999997
1811244.0,2018-11-24,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.025,1,0,0,0,0,0,0,0,1,0,0,120.4096374
1811245.0,2018-11-24,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3.025,1,0,0,0,0,0,0,0,1,0,0,311.4665225
1811246.0,2018-11-24,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.025,1,0,0,0,0,0,0,0,1,0,0,127.7761256
1811251.0,2018-11-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.1625,1,0,0,0,0,0,0,0,1,0,0,152.3581154
1811252.0,2018-11-25,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.1625,1,0,0,0,0,0,0,0,1,0,0,442.2181165
1811253.0,2018-11-25,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.1625,1,0,0,0,0,0,0,0,1,0,0,195.15903049999997
1811254.0,2018-11-25,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.1625,1,0,0,0,0,0,0,0,1,0,0,120.4096374
1811255.0,2018-11-25,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5.1625,1,0,0,0,0,0,0,0,1,0,0,311.4665225
1811256.0,2018-11-25,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5.1625,1,0,0,0,0,0,0,0,1,0,0,127.7761256
1811261.0,2018-11-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.95,0,0,0,0,0,0,0,0,1,0,0,92.70175104
1811262.0,2018-11-26,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.95,0,0,0,0,0,0,0,0,1,0,0,382.56175214
